timestamp,station_name,latitude,longitude,air_temp_c,u10_m_s,v10_m_s,wind_speed_knots,wind_gust_knots,mean_sea_level_pressure_hpa,visibility_nm,spray_icing_hazard,data_provenance
2026-08-20T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,1.2,11.96,-5.51,25.6,45.2,989.9,9.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-5.7,3.11,0.22,6.1,10.3,986.4,14.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.1,3.02,-3.5,9.0,37.5,985.7,9.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-6.3,4.71,-5.53,14.1,17.6,984.8,9.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.0,11.76,-1.77,23.1,55.0,981.0,8.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-5.8,7.99,8.91,23.3,32.4,1004.4,9.7,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-5.7,9.88,3.21,20.2,28.7,985.3,8.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-7.8,1.11,2.55,5.4,8.2,1009.2,9.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-4.8,5.71,5.8,15.8,50.9,991.4,10.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.7,13.43,-7.85,30.2,50.6,987.4,8.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.1,6.16,-7.49,18.8,28.5,985.3,9.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-7.9,4.19,0.58,8.2,11.5,973.7,12.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.3,16.64,-1.99,32.6,44.8,984.6,9.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-20T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-6.1,4.93,-10.57,22.7,40.8,997.1,9.0,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-4.5,3.1,8.68,17.9,56.2,986.0,11.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-1.9,5.41,3.57,12.6,22.2,977.5,10.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-2.5,-3.5,-9.21,19.1,24.0,969.9,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-0.0,7.08,-9.16,22.5,39.6,963.2,7.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-8.1,1.39,-5.96,11.9,45.2,984.1,11.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-6.9,-0.14,-2.01,3.9,5.4,980.1,13.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-1.8,17.01,-8.34,36.8,64.5,967.8,9.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-3.9,8.92,1.82,17.7,27.1,985.1,11.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,1.3,0.99,0.33,2.0,3.1,1000.9,12.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-7.9,5.94,0.19,11.6,20.5,979.7,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-1.9,-2.83,0.15,5.5,8.7,996.7,9.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-4.5,-4.07,-9.16,19.5,24.9,985.6,9.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-2.5,-2.31,-3.12,7.5,9.5,961.7,12.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-7.5,7.96,-1.48,15.7,22.8,975.8,9.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.7,2.21,-3.78,8.5,13.1,993.9,10.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-7.8,-4.21,6.92,15.7,27.1,983.3,10.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,0.3,5.59,-8.32,19.5,25.6,979.6,9.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-6.7,2.24,0.24,4.4,6.6,992.1,11.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-9.6,6.61,0.2,12.9,22.2,978.2,11.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-21T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-2.9,3.51,2.37,8.2,14.4,988.7,9.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-5.6,5.69,-9.52,21.6,31.4,995.7,10.0,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-1.2,11.54,-8.94,28.4,48.5,978.4,9.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-3.4,7.45,1.21,14.7,23.4,970.4,12.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-5.2,-3.11,11.78,23.7,42.2,981.8,10.6,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-6.2,10.13,-1.87,20.0,29.3,980.3,11.4,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.9,3.94,1.85,8.4,10.9,973.9,10.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-7.1,14.6,-2.73,28.9,36.7,986.5,6.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-5.0,-2.83,10.73,21.6,26.3,998.7,11.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-5.1,-4.6,-8.21,18.3,46.2,985.2,11.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-0.4,1.85,-2.91,6.7,35.6,989.0,9.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,2.0,-0.21,5.84,11.4,15.3,973.3,9.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-4.5,6.18,-5.92,16.6,26.2,1004.9,11.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-3.0,0.52,-6.02,11.7,19.1,1006.8,9.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.9,-7.06,5.88,17.9,29.1,977.2,9.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.2,0.09,-2.94,5.7,8.5,978.1,10.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.8,2.72,-12.39,24.7,57.3,996.2,9.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-8.4,-4.99,-4.31,12.8,15.4,1001.2,11.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.4,14.24,11.7,35.8,55.8,1003.4,7.6,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-5.7,-1.78,3.9,8.3,10.7,999.0,11.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-22T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-7.3,9.86,13.79,33.0,46.1,989.4,8.1,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,2.0,4.94,2.76,11.0,13.3,979.9,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.2,2.84,4.1,9.7,15.4,983.8,9.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-10.3,2.21,1.28,5.0,7.2,975.8,13.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-5.6,1.54,-3.7,7.8,11.2,1010.3,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-1.2,4.24,6.27,14.7,24.2,968.0,10.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.0,-0.57,-3.33,6.6,9.8,1002.5,10.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-9.7,1.54,-1.34,4.0,5.1,981.5,11.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-12.2,10.35,-12.94,32.2,57.6,981.2,8.3,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.1,0.32,-11.1,21.6,29.8,988.4,13.0,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.3,-2.21,-12.83,25.3,33.9,993.7,8.9,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-7.2,9.97,2.6,20.0,26.7,974.5,8.5,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,0.8,6.87,-0.61,13.4,21.8,980.2,9.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.8,4.44,-8.2,18.1,25.7,1001.8,10.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-8.6,2.98,-3.03,8.3,13.6,989.6,13.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-1.1,8.98,2.5,18.1,58.1,991.5,11.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.1,5.73,3.61,13.2,21.3,980.8,8.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-6.7,-5.01,9.68,21.2,36.4,991.7,8.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-6.7,-6.02,-1.71,12.2,21.7,962.7,8.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-6.3,8.13,-3.75,17.4,23.0,994.0,8.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-23T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.9,6.32,-9.79,22.7,36.5,987.9,10.4,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.1,10.5,1.99,20.8,36.7,975.8,10.7,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.3,-0.48,0.21,1.0,1.4,977.1,13.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-6.3,5.82,2.38,12.2,16.3,988.6,10.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-5.6,2.58,-4.03,9.3,47.6,1000.4,11.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-5.2,5.38,-5.79,15.4,24.6,1008.3,13.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-4.0,7.46,3.5,16.0,19.7,984.6,9.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-2.2,1.61,-2.74,6.2,9.3,983.6,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-9.6,3.97,10.46,21.8,30.0,962.0,10.9,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-1.7,3.55,-2.09,8.0,45.2,996.3,7.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-11.2,10.03,-11.45,29.6,47.8,1010.5,6.4,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-6.7,5.21,0.14,10.1,14.3,972.7,9.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-2.2,7.46,-8.81,22.4,37.7,976.8,6.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,0.4,-2.33,-5.73,12.0,20.1,995.2,12.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.1,7.65,-0.17,14.9,23.8,971.1,9.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-6.9,1.06,1.75,4.0,6.6,982.1,11.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-7.3,9.3,2.25,18.6,24.4,955.1,9.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-6.5,15.63,6.94,33.2,48.4,975.6,7.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-9.5,12.7,-7.92,29.1,46.2,985.7,7.6,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-1.9,-3.68,-15.25,30.5,47.8,976.1,8.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-24T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-1.5,5.52,-4.88,14.3,41.5,987.9,12.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.1,-6.55,0.05,12.7,20.4,995.1,8.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-7.0,0.29,-1.47,2.9,5.1,977.2,9.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-5.6,7.33,-1.15,14.4,22.3,975.9,8.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-6.3,5.05,-9.27,20.5,61.7,1000.0,6.4,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-4.6,3.57,-2.2,8.1,12.2,980.1,11.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.9,3.09,-1.66,6.8,11.1,977.6,12.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-1.7,8.75,-4.66,19.3,23.2,986.5,8.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-1.7,7.61,-0.2,14.8,22.6,1010.5,10.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-7.2,1.71,13.41,26.3,43.0,966.9,9.5,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-2.0,8.49,-6.21,20.4,30.0,992.9,11.3,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.0,7.26,4.52,16.6,27.1,983.7,10.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-16.6,-3.41,-3.12,9.0,12.0,977.3,12.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-5.3,11.83,0.61,23.0,35.8,1005.1,10.4,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-2.9,0.18,-10.67,20.8,30.1,989.6,8.5,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-9.8,-5.68,6.37,16.6,29.5,992.6,10.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.1,-4.37,3.71,11.2,17.7,1000.3,11.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-2.8,7.63,2.82,15.8,22.4,993.6,9.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-6.0,5.22,-7.65,18.0,22.6,989.7,9.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-0.1,14.38,0.31,28.0,75.3,977.0,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-25T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-10.2,2.96,3.13,8.4,14.3,993.6,12.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,1.1,-1.55,9.2,18.1,24.0,973.3,11.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-5.6,0.5,-0.9,2.0,2.6,974.5,10.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-1.0,0.41,-3.42,6.7,9.4,977.1,11.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-2.2,2.83,4.88,11.0,17.5,978.7,12.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.6,9.85,-4.7,21.2,28.1,1012.6,9.4,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.8,8.75,1.77,17.4,21.7,1000.7,8.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-8.5,2.33,-6.96,14.3,17.4,979.9,8.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-3.7,2.46,-6.8,14.1,19.2,1000.4,12.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-6.4,7.6,-8.98,22.9,27.9,995.4,10.1,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.7,7.7,-4.9,17.7,24.2,983.0,10.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-5.2,7.63,1.43,15.1,24.7,981.1,9.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-4.3,1.49,-2.13,5.0,6.6,992.9,15.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-2.1,0.97,-5.95,11.7,19.9,977.3,14.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-1.8,5.36,-14.45,30.0,37.1,959.6,8.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-4.0,-2.13,9.47,18.9,30.0,978.6,9.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
